what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837430593
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1284837453843
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1284837464546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837481234
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837491250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837499875
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837508531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1284837543093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837545937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837557546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837570859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837600390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837602906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1284837617234
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284837618328
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284837618718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284837620031
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1284837628687
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284837634109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837672218
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1284837674671
activated,editor,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1284837682421
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1284837684250
activated,editor,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1284837691859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837721562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837723093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837723656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837766609
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837772468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837788937
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837795968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284837804015
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284837811218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284837817859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837819781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837829312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837831109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837852640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284837864328
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837873281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837873875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284837874750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838288781
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1284838296921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284838311500
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1284838318625
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1284838318796
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1284838318796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838327000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284838332296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838625031
